row,rt,stimulus,key_press,trial_type,trial_index,time_elapsed,subject_id,condition,correct,target_present,center
6746,1474.08,NULL,65,visual-search-circle,76,301937,5d00214e5b7276001791fd85,1,1,true,oddball
6747,3619.52,NULL,65,visual-search-circle,77,306866,5d00214e5b7276001791fd85,1,1,true,oddball
6748,1339.52,NULL,65,visual-search-circle,78,309513,5d00214e5b7276001791fd85,1,1,true,oddball
6749,1540.19,NULL,65,visual-search-circle,79,312361,5d00214e5b7276001791fd85,1,,false,oddball
6750,1724.61,NULL,65,visual-search-circle,80,315393,5d00214e5b7276001791fd85,1,1,true,oddball
6751,4254.48,NULL,76,visual-search-circle,81,320954,5d00214e5b7276001791fd85,1,1,false,oddball
6752,3010.75,NULL,76,visual-search-circle,82,325273,5d00214e5b7276001791fd85,1,1,false,oddball
6753,2235.68,NULL,76,visual-search-circle,83,328817,5d00214e5b7276001791fd85,1,1,false,oddball
6754,2138,NULL,76,visual-search-circle,84,332265,5d00214e5b7276001791fd85,1,1,false,oddball
6755,4173.27,NULL,76,visual-search-circle,85,337745,5d00214e5b7276001791fd85,1,1,false,oddball
6756,1709,NULL,65,visual-search-circle,86,340760,5d00214e5b7276001791fd85,1,1,true,oddball
6757,2172.96,NULL,76,visual-search-circle,87,344242,5d00214e5b7276001791fd85,1,1,false,oddball
6758,1379.17,NULL,65,visual-search-circle,88,346928,5d00214e5b7276001791fd85,1,1,true,oddball
6759,1717.92,NULL,65,visual-search-circle,89,349953,5d00214e5b7276001791fd85,1,1,true,oddball
6760,1339.73,NULL,65,visual-search-circle,90,352601,5d00214e5b7276001791fd85,1,1,true,oddball
6761,1877.11,NULL,76,visual-search-circle,91,355785,5d00214e5b7276001791fd85,1,1,false,oddball
6762,2273.75,NULL,76,visual-search-circle,92,359369,5d00214e5b7276001791fd85,1,1,false,oddball
6763,2387.45,NULL,76,visual-search-circle,93,363064,5d00214e5b7276001791fd85,1,1,false,oddball
6764,1885.48,NULL,76,visual-search-circle,94,366256,5d00214e5b7276001791fd85,1,1,false,oddball
6765,2402.35,NULL,65,visual-search-circle,95,369968,5d00214e5b7276001791fd85,1,1,true,oddball
6766,2441.98,"<div style='width:800px;'><p>Now the symbols will switch, where the target symbol will now be the nontarget and vice versa.</p><p>The rest of the procedure will remain the same for the next chunk of trials, so please continue to press the A key if one of the symbols does not match and the L key if they are all the same.</p><p>Press any key when you are ready to continue.</p></div>",17,html-keyboard-response,96,372712,5d00214e5b7276001791fd85,1,NULL,NULL,NULL
6767,4411.41,NULL,76,visual-search-circle,97,378129,5d00214e5b7276001791fd85,1,1,false,oddball
6768,972.915,NULL,65,visual-search-circle,98,380408,5d00214e5b7276001791fd85,1,1,true,oddball
6769,1458.99,NULL,76,visual-search-circle,99,383176,5d00214e5b7276001791fd85,1,,true,oddball
6770,1605.29,NULL,65,visual-search-circle,100,386088,5d00214e5b7276001791fd85,1,1,true,oddball
6771,2474.98,NULL,76,visual-search-circle,101,389873,5d00214e5b7276001791fd85,1,1,false,oddball
6772,2811.23,NULL,76,visual-search-circle,102,393992,5d00214e5b7276001791fd85,1,1,false,oddball
6773,1403.27,NULL,76,visual-search-circle,103,396703,5d00214e5b7276001791fd85,1,,true,oddball
6774,2908.56,NULL,76,visual-search-circle,104,400921,5d00214e5b7276001791fd85,1,1,false,oddball
6775,3626.49,NULL,76,visual-search-circle,105,405856,5d00214e5b7276001791fd85,1,1,false,oddball
6776,2267.96,NULL,76,visual-search-circle,106,409432,5d00214e5b7276001791fd85,1,1,false,oddball
6777,1445.85,NULL,65,visual-search-circle,107,412184,5d00214e5b7276001791fd85,1,1,true,oddball
6778,1513.86,NULL,65,visual-search-circle,108,415007,5d00214e5b7276001791fd85,1,1,true,oddball
6779,2284.5,NULL,65,visual-search-circle,109,418600,5d00214e5b7276001791fd85,1,1,true,oddball
6780,2410.93,NULL,76,visual-search-circle,110,422320,5d00214e5b7276001791fd85,1,1,false,oddball
6781,1481.74,NULL,65,visual-search-circle,111,425112,5d00214e5b7276001791fd85,1,1,true,oddball
6782,1420.61,NULL,65,visual-search-circle,112,427840,5d00214e5b7276001791fd85,1,1,true,oddball
6783,4283.02,NULL,65,visual-search-circle,113,433433,5d00214e5b7276001791fd85,1,,false,oddball
6784,3132.66,NULL,76,visual-search-circle,114,437872,5d00214e5b7276001791fd85,1,1,false,oddball
6785,3738.17,NULL,76,visual-search-circle,115,442920,5d00214e5b7276001791fd85,1,1,false,oddball
6786,2506.45,NULL,65,visual-search-circle,116,446737,5d00214e5b7276001791fd85,1,1,true,oddball
6787,4961.71,NULL,65,visual-search-circle,117,453008,5d00214e5b7276001791fd85,1,1,true,oddball
6788,1587.32,NULL,76,visual-search-circle,118,455904,5d00214e5b7276001791fd85,1,1,false,oddball
6789,4274.56,NULL,76,visual-search-circle,119,461489,5d00214e5b7276001791fd85,1,1,false,oddball
6790,1097.23,NULL,65,visual-search-circle,120,463895,5d00214e5b7276001791fd85,1,1,true,oddball
6791,1445.37,NULL,65,visual-search-circle,121,466648,5d00214e5b7276001791fd85,1,1,true,oddball
6792,2020.99,NULL,76,visual-search-circle,122,469976,5d00214e5b7276001791fd85,1,1,false,oddball
6793,10083.9,"<p>During the experiment, did you follow the initial instructions to think of the symbols as rotated 2s and 5s?</p><p>Press the key A for Yes. Press the key L for No. </p>",65,html-keyboard-response,123,480361,5d00214e5b7276001791fd85,1,NULL,NULL,NULL
6794,3538.78,"<p>Welcome to the experiment. Press any key to get started.</p>",32,html-keyboard-response,0,3546,5991980db83f800001a5e38f,2,NULL,NULL,NULL
6795,24684.4,"<div style='width:800px;'><p>You will see a set of 10 symbols arranged in a circle.</p> <p>Sometimes all of the symbols will match. Other times one of the symbols will be different than the others.</p><p>Press the A key when one symbol is different. Press the L key when all symbols are the same.</p><p>Press any key to continue.</p></div>",76,html-keyboard-response,1,28233,5991980db83f800001a5e38f,2,NULL,NULL,NULL
6796,1335.21,display1.jpg,65,image-keyboard-response,2,29573,5991980db83f800001a5e38f,2,NULL,NULL,NULL
6797,1008.48,display2.jpg,76,image-keyboard-response,3,30584,5991980db83f800001a5e38f,2,NULL,NULL,NULL
6798,18397.4,"<div style='width:800px;'><p>In this set of trials, the mismatching symbol will be presented to you in the center of the screen. You can use it as a reference to find the target.</p><p>Please focus your gaze on the symbol in the center until the symbol set is presented.</p><p>Press any key to continue.</p></div>",76,html-keyboard-response,4,48983,5991980db83f800001a5e38f,2,NULL,NULL,NULL
6799,14754.4,"<p>Now you will complete three trials for practice.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",76,html-keyboard-response,5,63739,5991980db83f800001a5e38f,2,NULL,NULL,NULL
6800,2420.3,NULL,65,visual-search-circle,6,67184,5991980db83f800001a5e38f,2,,false,oddball
6801,2972.95,NULL,76,visual-search-circle,7,71489,5991980db83f800001a5e38f,2,1,false,oddball
6802,6228.09,NULL,76,visual-search-circle,8,79049,5991980db83f800001a5e38f,2,1,false,oddball
6803,11527.4,"<p>Now you will proceed to the test trials.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",76,html-keyboard-response,9,90878,5991980db83f800001a5e38f,2,NULL,NULL,NULL
6804,3546.72,NULL,65,visual-search-circle,10,95445,5991980db83f800001a5e38f,2,,false,oddball
6805,1883.5,NULL,65,visual-search-circle,11,98651,5991980db83f800001a5e38f,2,,false,oddball
6806,7282.04,NULL,65,visual-search-circle,12,107271,5991980db83f800001a5e38f,2,1,true,oddball
6807,4831.1,NULL,65,visual-search-circle,13,113426,5991980db83f800001a5e38f,2,1,true,oddball
6808,3567.44,NULL,65,visual-search-circle,14,118316,5991980db83f800001a5e38f,2,,false,oddball
6809,2031.49,NULL,65,visual-search-circle,15,121669,5991980db83f800001a5e38f,2,1,true,oddball
6810,1533.93,NULL,65,visual-search-circle,16,124539,5991980db83f800001a5e38f,2,,false,oddball
6811,1201.81,NULL,65,visual-search-circle,17,127076,5991980db83f800001a5e38f,2,1,true,oddball
6812,1875.12,NULL,65,visual-search-circle,18,130280,5991980db83f800001a5e38f,2,,false,oddball
6813,1110.23,NULL,65,visual-search-circle,19,132721,5991980db83f800001a5e38f,2,1,true,oddball
6814,822.285,NULL,65,visual-search-circle,20,134865,5991980db83f800001a5e38f,2,,false,oddball
6815,774.18,NULL,65,visual-search-circle,21,136989,5991980db83f800001a5e38f,2,1,true,oddball
6816,1364.07,NULL,65,visual-search-circle,22,139679,5991980db83f800001a5e38f,2,1,true,oddball
6817,2073.35,NULL,65,visual-search-circle,23,143075,5991980db83f800001a5e38f,2,,false,oddball
6818,1084.72,NULL,65,visual-search-circle,24,145480,5991980db83f800001a5e38f,2,,false,oddball
6819,1169.51,NULL,65,visual-search-circle,25,147981,5991980db83f800001a5e38f,2,1,true,oddball
6820,1243.09,NULL,65,visual-search-circle,26,150546,5991980db83f800001a5e38f,2,1,true,oddball
6821,1310.81,NULL,65,visual-search-circle,27,153189,5991980db83f800001a5e38f,2,,false,oddball
6822,2289.7,NULL,65,visual-search-circle,28,156803,5991980db83f800001a5e38f,2,,false,oddball
6823,2142.45,NULL,65,visual-search-circle,29,160278,5991980db83f800001a5e38f,2,1,true,oddball
6824,3196.62,NULL,65,visual-search-circle,30,164808,5991980db83f800001a5e38f,2,1,true,oddball
6825,1247.9,NULL,65,visual-search-circle,31,167391,5991980db83f800001a5e38f,2,,false,oddball
6826,4232.12,NULL,65,visual-search-circle,32,172960,5991980db83f800001a5e38f,2,,false,oddball
6827,2206.64,NULL,65,visual-search-circle,33,176479,5991980db83f800001a5e38f,2,1,true,oddball
6828,1824.4,NULL,65,visual-search-circle,34,179652,5991980db83f800001a5e38f,2,1,true,oddball
6829,1276.36,NULL,65,visual-search-circle,35,182256,5991980db83f800001a5e38f,2,,false,oddball
6830,24707.1,"<div style='width:800px;'><p>Now the symbols will switch, where the target symbol will now be the nontarget and vice versa.</p><p>The rest of the procedure will remain the same for the next chunk of trials, so please continue to press the A key if one of the symbols does not match and the L key if they are all the same.</p><p>Press any key when you are ready to continue.</p></div>",76,html-keyboard-response,36,207272,5991980db83f800001a5e38f,2,NULL,NULL,NULL
6831,3203.64,NULL,65,visual-search-circle,37,211498,5991980db83f800001a5e38f,2,1,true,oddball
6832,1522.67,NULL,65,visual-search-circle,38,214365,5991980db83f800001a5e38f,2,,false,oddball
6833,1875.49,NULL,65,visual-search-circle,39,217574,5991980db83f800001a5e38f,2,,false,oddball
6834,1015.77,NULL,65,visual-search-circle,40,219919,5991980db83f800001a5e38f,2,1,true,oddball
6835,1259.49,NULL,65,visual-search-circle,41,222492,5991980db83f800001a5e38f,2,1,true,oddball
6836,1201.1,NULL,65,visual-search-circle,42,225032,5991980db83f800001a5e38f,2,,false,oddball
6837,1765.58,NULL,65,visual-search-circle,43,228119,5991980db83f800001a5e38f,2,1,true,oddball
6838,1373.31,NULL,65,visual-search-circle,44,230833,5991980db83f800001a5e38f,2,,false,oddball
6839,2183.17,NULL,65,visual-search-circle,45,234362,5991980db83f800001a5e38f,2,1,true,oddball
6840,1988.28,NULL,65,visual-search-circle,46,237677,5991980db83f800001a5e38f,2,1,true,oddball
6841,1475.77,NULL,65,visual-search-circle,47,240494,5991980db83f800001a5e38f,2,,false,oddball
6842,927.93,NULL,65,visual-search-circle,48,242751,5991980db83f800001a5e38f,2,1,true,oddball
6843,1071.77,NULL,65,visual-search-circle,49,245154,5991980db83f800001a5e38f,2,,false,oddball
6844,936.82,NULL,65,visual-search-circle,50,247429,5991980db83f800001a5e38f,2,1,true,oddball
6845,1180.51,NULL,65,visual-search-circle,51,249940,5991980db83f800001a5e38f,2,,false,oddball
6846,1058.95,NULL,65,visual-search-circle,52,252324,5991980db83f800001a5e38f,2,,false,oddball
6847,1253.14,NULL,65,visual-search-circle,53,254924,5991980db83f800001a5e38f,2,,false,oddball
6848,1006.67,NULL,65,visual-search-circle,54,257244,5991980db83f800001a5e38f,2,1,true,oddball
6849,1374.56,NULL,65,visual-search-circle,55,259954,5991980db83f800001a5e38f,2,,false,oddball
6850,752.725,NULL,65,visual-search-circle,56,262023,5991980db83f800001a5e38f,2,,false,oddball
6851,648.835,NULL,65,visual-search-circle,57,264000,5991980db83f800001a5e38f,2,,false,oddball
6852,982.7,NULL,65,visual-search-circle,58,266306,5991980db83f800001a5e38f,2,1,true,oddball
6853,1160.59,NULL,65,visual-search-circle,59,268796,5991980db83f800001a5e38f,2,1,true,oddball
6854,869.98,NULL,65,visual-search-circle,60,271005,5991980db83f800001a5e38f,2,1,true,oddball
6855,1735.39,NULL,65,visual-search-circle,61,274063,5991980db83f800001a5e38f,2,,false,oddball
6856,1308.47,NULL,65,visual-search-circle,62,276684,5991980db83f800001a5e38f,2,1,true,oddball
6857,10163.3,"<div style='width:800px;'><p>In this set of trials, a fixation cross will be presented to you in the center of the screen.</p><p>Please focus your gaze on the fixation cross in the center until the symbol set is presented.</p><p>Press any key to continue.</p></div>",76,html-keyboard-response,63,287151,5991980db83f800001a5e38f,2,NULL,NULL,NULL
6858,7581.62,"<p>Now you will complete three trials for practice.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",76,html-keyboard-response,64,294734,5991980db83f800001a5e38f,2,NULL,NULL,NULL
6859,4022.12,NULL,76,visual-search-circle,65,299787,5991980db83f800001a5e38f,2,1,false,cross
6860,8030.48,NULL,76,visual-search-circle,66,309158,5991980db83f800001a5e38f,2,1,false,cross
6861,5758.21,NULL,76,visual-search-circle,67,316238,5991980db83f800001a5e38f,2,1,false,cross
6862,7278.21,"<p>Now you will proceed to the test trials.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",76,html-keyboard-response,68,323818,5991980db83f800001a5e38f,2,NULL,NULL,NULL
6863,5040.44,NULL,65,visual-search-circle,69,329894,5991980db83f800001a5e38f,2,1,true,cross
6864,4644.72,NULL,76,visual-search-circle,70,335849,5991980db83f800001a5e38f,2,1,false,cross
6865,4822.12,NULL,76,visual-search-circle,71,342015,5991980db83f800001a5e38f,2,,true,cross
6866,4416.48,NULL,65,visual-search-circle,72,347753,5991980db83f800001a5e38f,2,,false,cross
6867,6890.22,NULL,76,visual-search-circle,73,355974,5991980db83f800001a5e38f,2,1,false,cross
6868,2509.64,NULL,65,visual-search-circle,74,359806,5991980db83f800001a5e38f,2,1,true,cross
6869,3478.06,NULL,65,visual-search-circle,75,364628,5991980db83f800001a5e38f,2,1,true,cross
6870,6367.58,NULL,76,visual-search-circle,76,372330,5991980db83f800001a5e38f,2,,true,cross
6871,3089.48,NULL,76,visual-search-circle,77,376740,5991980db83f800001a5e38f,2,1,false,cross
6872,3682.2,NULL,65,visual-search-circle,78,381753,5991980db83f800001a5e38f,2,1,true,cross
6873,3337.91,NULL,76,visual-search-circle,79,386428,5991980db83f800001a5e38f,2,1,false,cross
6874,3722.68,NULL,76,visual-search-circle,80,391490,5991980db83f800001a5e38f,2,1,false,cross
6875,4094.94,NULL,76,visual-search-circle,81,396930,5991980db83f800001a5e38f,2,1,false,cross
6876,2006.97,NULL,65,visual-search-circle,82,400258,5991980db83f800001a5e38f,2,1,true,cross
6877,2052.22,NULL,65,visual-search-circle,83,403632,5991980db83f800001a5e38f,2,1,true,cross
6878,4137.3,NULL,76,visual-search-circle,84,409106,5991980db83f800001a5e38f,2,1,false,cross
6879,4536.62,NULL,65,visual-search-circle,85,414964,5991980db83f800001a5e38f,2,1,true,cross
6880,1691.24,NULL,65,visual-search-circle,86,417977,5991980db83f800001a5e38f,2,1,true,cross
6881,4482.17,NULL,65,visual-search-circle,87,423784,5991980db83f800001a5e38f,2,1,true,cross
6882,3690.47,NULL,65,visual-search-circle,88,428818,5991980db83f800001a5e38f,2,,false,cross
6883,1812.01,NULL,65,visual-search-circle,89,431972,5991980db83f800001a5e38f,2,1,true,cross
6884,3446.38,NULL,76,visual-search-circle,90,436741,5991980db83f800001a5e38f,2,1,false,cross
6885,4037.83,NULL,76,visual-search-circle,91,442114,5991980db83f800001a5e38f,2,1,false,cross
6886,2126.12,NULL,65,visual-search-circle,92,445562,5991980db83f800001a5e38f,2,1,true,cross
6887,4209.96,NULL,76,visual-search-circle,93,451119,5991980db83f800001a5e38f,2,1,false,cross
6888,3397.61,NULL,76,visual-search-circle,94,455838,5991980db83f800001a5e38f,2,1,false,cross
6889,3188.31,"<div style='width:800px;'><p>Now the symbols will switch, where the target symbol will now be the nontarget and vice versa.</p><p>The rest of the procedure will remain the same for the next chunk of trials, so please continue to press the A key if one of the symbols does not match and the L key if they are all the same.</p><p>Press any key when you are ready to continue.</p></div>",76,html-keyboard-response,95,459328,5991980db83f800001a5e38f,2,NULL,NULL,NULL
6890,5979.63,NULL,76,visual-search-circle,96,466328,5991980db83f800001a5e38f,2,1,false,cross
6891,4258.65,NULL,65,visual-search-circle,97,471907,5991980db83f800001a5e38f,2,1,true,cross
6892,4723.61,NULL,76,visual-search-circle,98,477953,5991980db83f800001a5e38f,2,1,false,cross
6893,2836.01,NULL,65,visual-search-circle,99,482111,5991980db83f800001a5e38f,2,1,true,cross
6894,2449.31,NULL,65,visual-search-circle,100,485879,5991980db83f800001a5e38f,2,1,true,cross
6895,1998.79,NULL,65,visual-search-circle,101,489208,5991980db83f800001a5e38f,2,1,true,cross
6896,6363.37,NULL,76,visual-search-circle,102,496894,5991980db83f800001a5e38f,2,1,false,cross
6897,1585.93,NULL,65,visual-search-circle,103,499797,5991980db83f800001a5e38f,2,1,true,cross
6898,4601.48,NULL,65,visual-search-circle,104,505730,5991980db83f800001a5e38f,2,1,true,cross
6899,2273.54,NULL,65,visual-search-circle,105,509343,5991980db83f800001a5e38f,2,1,true,cross
6900,3592.74,NULL,76,visual-search-circle,106,514259,5991980db83f800001a5e38f,2,1,false,cross
6901,4672.02,NULL,76,visual-search-circle,107,520252,5991980db83f800001a5e38f,2,1,false,cross
6902,4007.47,NULL,76,visual-search-circle,108,525581,5991980db83f800001a5e38f,2,1,false,cross
6903,1314.81,NULL,65,visual-search-circle,109,528233,5991980db83f800001a5e38f,2,1,true,cross
6904,4722.37,NULL,65,visual-search-circle,110,534278,5991980db83f800001a5e38f,2,,false,cross
6905,5744.6,NULL,76,visual-search-circle,111,541345,5991980db83f800001a5e38f,2,1,false,cross
6906,3396.5,NULL,65,visual-search-circle,112,546064,5991980db83f800001a5e38f,2,1,true,cross
6907,4775.19,NULL,76,visual-search-circle,113,552152,5991980db83f800001a5e38f,2,1,false,cross
6908,2633.39,NULL,65,visual-search-circle,114,556108,5991980db83f800001a5e38f,2,1,true,cross
6909,4958.27,NULL,76,visual-search-circle,115,562388,5991980db83f800001a5e38f,2,1,false,cross
6910,3774.91,NULL,65,visual-search-circle,116,567484,5991980db83f800001a5e38f,2,1,true,cross
6911,4372.07,NULL,76,visual-search-circle,117,573178,5991980db83f800001a5e38f,2,1,false,cross
6912,3570.75,NULL,65,visual-search-circle,118,578067,5991980db83f800001a5e38f,2,1,true,cross
6913,3561.74,NULL,76,visual-search-circle,119,582949,5991980db83f800001a5e38f,2,1,false,cross
6914,2993.47,NULL,65,visual-search-circle,120,587261,5991980db83f800001a5e38f,2,1,true,cross
6915,4516.23,NULL,76,visual-search-circle,121,593096,5991980db83f800001a5e38f,2,1,false,cross
6916,22561.4,"<div style='width:800px;'><p>The stimuli used in this experiment could have been conceptualized as alpha-numeric symbols such as rotated 2s and 5s or Us and Ns. In your trials, did you use any alpha-numeric symbols such as these to help you identify the symbols?</p><p>Press the key A for Yes. Press the key L for No. </p></div>",76,html-keyboard-response,122,615959,5991980db83f800001a5e38f,2,NULL,NULL,NULL
6917,1287.7,"<p>Welcome to the experiment. Press any key to get started.</p>",188,html-keyboard-response,0,1295,5c4764aca7b7980001713a73,1,NULL,NULL,NULL
6918,7473.26,"<div style='width:800px;'><p>You will see a set of 10 symbols arranged in a circle.</p> <p>Sometimes all of the symbols will match. Other times one of the symbols will be different than the others.</p><p>Press the A key when one symbol is different. Press the L key when all symbols are the same.</p><p>Press any key to continue.</p></div>",32,html-keyboard-response,1,8771,5c4764aca7b7980001713a73,1,NULL,NULL,NULL
6919,4475.92,display1.jpg,65,image-keyboard-response,2,13253,5c4764aca7b7980001713a73,1,NULL,NULL,NULL
6920,1563.96,display2.jpg,76,image-keyboard-response,3,14820,5c4764aca7b7980001713a73,1,NULL,NULL,NULL
6921,6016.88,display3.jpg,53,image-keyboard-response,4,20839,5c4764aca7b7980001713a73,1,NULL,NULL,NULL
6922,5355.85,"<div style='width:800px;'><p>In this set of trials, a fixation cross will be presented to you in the center of the screen.</p><p>Please focus your gaze on the fixation cross in the center until the symbol set is presented.</p><p>Press any key to continue.</p></div>",32,html-keyboard-response,5,26197,5c4764aca7b7980001713a73,1,NULL,NULL,NULL
6923,4595.88,"<p>Now you will complete three trials for practice.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",32,html-keyboard-response,6,30795,5c4764aca7b7980001713a73,1,NULL,NULL,NULL
6924,2139.13,NULL,76,visual-search-circle,7,33978,5c4764aca7b7980001713a73,1,,true,cross
6925,1653.17,NULL,76,visual-search-circle,8,36966,5c4764aca7b7980001713a73,1,1,false,cross
6926,1883.18,NULL,65,visual-search-circle,9,40175,5c4764aca7b7980001713a73,1,1,true,cross
6927,3113.82,"<p>Now you will proceed to the test trials.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",32,html-keyboard-response,10,43600,5c4764aca7b7980001713a73,1,NULL,NULL,NULL
6928,2926.3,NULL,65,visual-search-circle,11,47560,5c4764aca7b7980001713a73,1,1,true,cross
6929,1716.48,NULL,65,visual-search-circle,12,50617,5c4764aca7b7980001713a73,1,1,true,cross
6930,866.005,NULL,65,visual-search-circle,13,52812,5c4764aca7b7980001713a73,1,1,true,cross
6931,1598.89,NULL,76,visual-search-circle,14,55750,5c4764aca7b7980001713a73,1,,true,cross
6932,2767.17,NULL,76,visual-search-circle,15,59850,5c4764aca7b7980001713a73,1,1,false,cross
6933,2135.82,NULL,76,visual-search-circle,16,63319,5c4764aca7b7980001713a73,1,1,false,cross
6934,2131.04,NULL,76,visual-search-circle,17,66786,5c4764aca7b7980001713a73,1,1,false,cross
6935,2190.14,NULL,76,visual-search-circle,18,70295,5c4764aca7b7980001713a73,1,1,false,cross
6936,2436.95,NULL,76,visual-search-circle,19,74074,5c4764aca7b7980001713a73,1,1,false,cross
6937,3757.48,NULL,76,visual-search-circle,20,79177,5c4764aca7b7980001713a73,1,1,false,cross
6938,1733.44,NULL,76,visual-search-circle,21,82249,5c4764aca7b7980001713a73,1,1,false,cross
6939,1460.88,NULL,65,visual-search-circle,22,85118,5c4764aca7b7980001713a73,1,1,true,cross
6940,1754.1,NULL,65,visual-search-circle,23,88219,5c4764aca7b7980001713a73,1,1,true,cross
6941,2537.74,NULL,76,visual-search-circle,24,92097,5c4764aca7b7980001713a73,1,1,false,cross
6942,740.6,NULL,65,visual-search-circle,25,94196,5c4764aca7b7980001713a73,1,1,true,cross
6943,983.765,NULL,65,visual-search-circle,26,96540,5c4764aca7b7980001713a73,1,1,true,cross
6944,4779.4,NULL,76,visual-search-circle,27,102659,5c4764aca7b7980001713a73,1,1,false,cross
6945,3943.55,NULL,76,visual-search-circle,28,107929,5c4764aca7b7980001713a73,1,1,false,cross
6946,2671.44,NULL,76,visual-search-circle,29,111939,5c4764aca7b7980001713a73,1,1,false,cross
6947,1019.65,NULL,65,visual-search-circle,30,114313,5c4764aca7b7980001713a73,1,1,true,cross
6948,1711.39,NULL,65,visual-search-circle,31,117347,5c4764aca7b7980001713a73,1,1,true,cross
6949,626.23,NULL,65,visual-search-circle,32,119321,5c4764aca7b7980001713a73,1,1,true,cross
6950,2061.23,NULL,76,visual-search-circle,33,122706,5c4764aca7b7980001713a73,1,1,false,cross
6951,2354.81,NULL,76,visual-search-circle,34,126389,5c4764aca7b7980001713a73,1,1,false,cross
6952,1206.51,NULL,65,visual-search-circle,35,128937,5c4764aca7b7980001713a73,1,1,true,cross
6953,766.63,NULL,65,visual-search-circle,36,131034,5c4764aca7b7980001713a73,1,1,true,cross
6954,9778.03,"<div style='width:800px;'><p>Now the symbols will switch, where the target symbol will now be the nontarget and vice versa.</p><p>The rest of the procedure will remain the same for the next chunk of trials, so please continue to press the A key if one of the symbols does not match and the L key if they are all the same.</p><p>Press any key when you are ready to continue.</p></div>",65,html-keyboard-response,37,141118,5c4764aca7b7980001713a73,1,NULL,NULL,NULL
6955,6831.25,NULL,65,visual-search-circle,38,148974,5c4764aca7b7980001713a73,1,1,true,cross
6956,2080.53,NULL,65,visual-search-circle,39,152379,5c4764aca7b7980001713a73,1,1,true,cross
6957,3014.17,NULL,76,visual-search-circle,40,156727,5c4764aca7b7980001713a73,1,1,false,cross
6958,2219.96,NULL,76,visual-search-circle,41,160289,5c4764aca7b7980001713a73,1,1,false,cross
6959,2212.2,NULL,76,visual-search-circle,42,163848,5c4764aca7b7980001713a73,1,1,false,cross
6960,1735.17,NULL,65,visual-search-circle,43,166917,5c4764aca7b7980001713a73,1,1,true,cross
6961,1535.8,NULL,65,visual-search-circle,44,169786,5c4764aca7b7980001713a73,1,1,true,cross
6962,3412.89,NULL,76,visual-search-circle,45,174550,5c4764aca7b7980001713a73,1,1,false,cross
6963,2208.4,NULL,76,visual-search-circle,46,178092,5c4764aca7b7980001713a73,1,1,false,cross
6964,880.77,NULL,65,visual-search-circle,47,180306,5c4764aca7b7980001713a73,1,1,true,cross
6965,1543.62,NULL,76,visual-search-circle,48,183185,5c4764aca7b7980001713a73,1,1,false,cross
6966,1926.43,NULL,76,visual-search-circle,49,186434,5c4764aca7b7980001713a73,1,1,false,cross
6967,1208.01,NULL,65,visual-search-circle,50,188993,5c4764aca7b7980001713a73,1,1,true,cross
6968,770.77,NULL,65,visual-search-circle,51,191107,5c4764aca7b7980001713a73,1,1,true,cross
6969,1406.52,NULL,76,visual-search-circle,52,193858,5c4764aca7b7980001713a73,1,1,false,cross
6970,1349.3,NULL,76,visual-search-circle,53,196535,5c4764aca7b7980001713a73,1,1,false,cross
6971,1408.04,NULL,76,visual-search-circle,54,199280,5c4764aca7b7980001713a73,1,1,false,cross
6972,3193.69,NULL,76,visual-search-circle,55,203811,5c4764aca7b7980001713a73,1,,true,cross
6973,1153.64,NULL,76,visual-search-circle,56,206306,5c4764aca7b7980001713a73,1,,true,cross
6974,623.655,NULL,65,visual-search-circle,57,208276,5c4764aca7b7980001713a73,1,1,true,cross
6975,1759.28,NULL,65,visual-search-circle,58,211380,5c4764aca7b7980001713a73,1,1,true,cross
6976,1183.28,NULL,65,visual-search-circle,59,213898,5c4764aca7b7980001713a73,1,1,true,cross
6977,1671.82,NULL,65,visual-search-circle,60,216892,5c4764aca7b7980001713a73,1,1,true,cross
6978,4380.4,NULL,76,visual-search-circle,61,222617,5c4764aca7b7980001713a73,1,1,false,cross
6979,3055.36,NULL,76,visual-search-circle,62,227009,5c4764aca7b7980001713a73,1,1,false,cross
6980,2457.72,NULL,76,visual-search-circle,63,230796,5c4764aca7b7980001713a73,1,1,false,cross
6981,5493.92,"<div style='width:800px;'><p>In this set of trials, the mismatching symbol will be presented to you in the center of the screen. You can use it as a reference to find the target.</p><p>Please focus your gaze on the symbol in the center until the symbol set is presented.</p><p>Press any key to continue.</p></div>",76,html-keyboard-response,64,236595,5c4764aca7b7980001713a73,1,NULL,NULL,NULL
